date,renderedContent,sentiment,location
2020-04-30 17:15:38+00:00,big mug tiny balcony day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature coffeebreak muswell hill,1,London
2020-04-30 16:46:08+00:00,almost there dawnoftheapprentice wip workingfromhome drawing darthvader ashokatano clonewars rebels starwars,1,London
2020-04-30 12:47:01+00:00,get creative with your silk scarf style it on your dungarees todaystyletips stylish denim workingfromhome,2,London
2020-04-30 11:16:28+00:00,in case you lost track today is april quarentinelife workingfromhome stayhomestaysafe davidphillipsfurniture,2,London
2020-04-30 01:09:16+00:00,diamond amp gemstone dealer londonantwerp astardiamondscomitsaboy extendthelockdown irfankhan israel workingfromhome wednesdaymorning stayhome wednesdaywisdom iamfreedom وليالعهدالأميرمحمدبنسلمان,1,London
2020-04-29 18:31:18+00:00,todays workingfromhome outfit because you cant see the bottom half on microsoft teamsconferencecallchiciamthebatman,1,London
2020-04-29 15:33:01+00:00,what a brilliant thread from the excellent ashjamesphysio debunks a lot of the clickbait myths about posture and workingfromhome twittercomashjamesphysio,2,London
2020-04-29 15:25:20+00:00,diamond amp gemstone dealer londonantwerpastardiamondscomitsaboy extendthelockdown irfankhan israel workingfromhome wednesdaymorning stayhome wednesdaywisdom iamfreedom وليالعهدالأميرمحمدبنسلمان,1,London
2020-04-29 13:50:49+00:00,it s tonight hope to see some of you talented folk at our networkshop any joining us rsvp nothingtoperformgmailcomactors actorslife workingfromhome,2,London
2020-04-29 11:58:48+00:00,diamond amp gemstone dealer londonantwerpastardiamondscom itsaboy extendthelockdown irfankhan israel workingfromhome wednesdaymorning stayhome wednesdaywisdom iamfreedom وليالعهدالأميرمحمدبنسلمان,1,London
2020-04-29 10:03:40+00:00,the way to get started is to quit talking and begin doing motivationalquotes workingfromhome,1,London
2020-04-29 08:40:06+00:00,it seems we have all had to adapt recently to our new circumstances we are turning dog bandanas in to face mask how have you had to adapt to deal with workingfromhome socialdistanacing cronavirus,1,London
2020-04-29 07:06:20+00:00,dogcam captures lucy the officedog getting ready for another day of lockdown woofwednesday workingfromhome dogslife lovemelovemydog wellbeingwednesday,2,London
2020-04-29 06:57:16+00:00,out on a happy face stpotd stilllife workingfromhome corona notgoingout stamford hill instagramcompbjjchfnhin,1,London
2020-04-29 06:49:52+00:00,april showers bring springflowers qotd wednesdaymorninglampshade bluelampshade orange flower orangeflower homeoffice workingfromhome floralfloraldesigns floraldecor lightingdesign detolaandgeek earlybiz firsttmaster ukgiftam detolaandgeekcomproductbluef,1,London
2020-04-29 04:28:50+00:00,have you set your ccmp if not then get in touch success teamwork thingsrichpeoplebuy mentalattitude pma thinkbigsundaywithmarsha mentalhealth londonnetworker londontogether london uk londonchat earlybiz jobsearch workingfromhome rt staysafe,2,London
2020-04-28 20:00:35+00:00,this tweet from tchallagreaves has been withheld in response to a report from the copyright holder learn more,1,London
2020-04-28 19:27:15+00:00,some advices from me how to motivate workingfromhome team members quarantinelife quarantineuk twittercomforbesbizcncl,1,London
2020-04-28 19:24:54+00:00,our cofounder juliapnm writes about a motivation when people work remotely forbes forbes remoteworking pandemicdebate workingfromhome mutualaiduk twittercomforbesbizcncl,1,London
2020-04-28 19:16:35+00:00,so today was fun my son switched off the wifi as i was mid sentence during a a video call workingfromhome,2,London
2020-04-28 18:51:35+00:00,can some spurs fans just like this mayhew tweet of teddy h to help out with a competition non spurs fans welcome too coys thfc spursathome workingfromhome tuesdayvibes twittercomthemayhewstat,2,London
2020-04-28 17:58:17+00:00,skipping anyone corona tuesdayvibes workingfromhome gaytwitter london workingfromhometips workout bodyworkswest,1,London
2020-04-28 17:40:23+00:00,during these unprecedented times changing homes might seem extremely difficult this is why our teams are working harder than ever to provide a full scope of services enabling you to move without a hassle property workingfromhome workingtogether london,0,London
2020-04-28 17:35:29+00:00,from the tiny balcony the cracks are beginning to show obviously day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature,1,London
2020-04-28 16:52:32+00:00,day workingfromhome i finally found coronavirus flour homemade homebaking ealing united kingdom,1,London
2020-04-28 16:17:26+00:00,mental health first aid england have put together some great tips on how to look after yourself when working from home mhfaenglandorgremoteworking for those who use bsl you can watch a video here mentalhealth workingfromhome wellbeing support tips,2,London
2020-04-28 13:33:47+00:00,gal was in a mood this morning does anyone else feel super meh because of the weather today i really dont feel like doing anything its such a horrible feeling bloggershut bloggerstribe blogginggals theclqrt workingfromhome bloggingbabesrt,0,London
2020-04-28 12:38:47+00:00,even city of london is empty workingfromhome,1,London
2020-04-28 12:11:30+00:00,a nice light and healthy lunch mrdanielmatthews lunch diet healthy eatright workingfromhome stayhome staysafe,2,London
2020-04-28 11:41:56+00:00,leonagraham congratulations and happy work anniversary at absoluteradio and all the others you do have listened in from the very early days on other radio stations yep i m an oldie and your style and voice is still just a superb as ever keeponrocking workingfromhome,2,London
2020-04-28 11:31:07+00:00,otto has the right idea today bundledup snoozing wfh workingfromhome naptime hunkereddown rain stayhome officedog dappleotto dappledachshund sausagedog miniaturedachshund itsahardlife,1,London
2020-04-28 11:09:10+00:00,i m going to continue doing my new weekly top tips from next monday so watch out for them plus i ll be sharing some blogs on my facebook and linkedin page soon too mrdanielmatthews toptips workinghard facebook linkedin workingfromhome stayhome staysafe,1,London
2020-04-28 11:06:13+00:00,i m going to continue doing my new weekly top tips from next monday so watch out for them plus i ll be sharing some blogs on my facebook and linkedin page soon too mrdanielmatthews toptips workinghard facebook linkedin workingfromhome stayhome staysafe,1,London
2020-04-28 09:50:30+00:00,stay home stay organized ideal electriciansofinstagram connections getinmybelly yummy tuesdaytools jbeckelectrical lockdown shed workingfromhome staysafe photooftheday churchill war rooms,2,London
2020-04-28 09:39:07+00:00,day of selfisolationits been raining for the last few hours and theres no chance im going out in this weather for my daily walk looks like im actually staying home lockdown itsraining imstayinghome stayhome workingfromhome,1,London
2020-04-27 20:47:31+00:00,making a trunk call from the tiny balcony day workingfromhome viewfrommywindow garden trees quarantinelife tinybalcony lockdown spring muswellhill london uk nature muswell hill,1,London
2020-04-27 16:55:52+00:00,for the avoidance of doubt what we re experiencing now is not workingfromhome it s surviving it s compromising it s surviving working from home in normal times is a very different more rewarding thing and is a hugely valid worthwhile way to keep the economy strong,1,London
2020-04-27 16:37:32+00:00,thread to be read coronavirus workingfromhome lockdown twittercomrobertreastat,1,London
2020-04-26 13:52:09+00:00,all done judgingduties accomplished for idanceonline workingfromhome goodluckdancers creativeweekend now off to sundaychurch for some jazzenergy sutton london,2,London
2020-04-26 10:46:41+00:00,backinmycave backonmybullshit tonystarkonmyshoulder selfie sidecut workingfromhome bihair hounslow hounslow united kingdom,1,London
2020-04-26 09:28:44+00:00,montie plus a flurry of workingfromhome propaganda tweets as required by high commandfrom china in accord with johnson pal dr trump to the undisciplined media also in accord with dr t,1,London
2020-04-26 09:20:25+00:00,dailysunintakeaquired dailyprisonwalkies backtoworknow workingfromhome whatistime covidlife lockdown i stand by my hair accessory choices btw not going barmy here ithink also might need to trim my sides,1,London
2020-04-26 08:47:43+00:00,sundaymorning quarantine quiz anyone do you know how long a marathon is londonmarathon stayhomestaystrong voiceoverworkingfromhomehomestudiodisney harveyvoices skaijackson,1,London
2020-04-25 17:03:20+00:00,montie its the weekend attack as briefed by central command workingfromhome with a grim total of at least deaths lets hope those pesky journos ask more of the questions montie finds inconvenient,0,London
2020-04-25 09:21:20+00:00,hello boundary of my prisonhello morning pick me up catching sun in my face before work cave claims me back coffeemakingworkingfromhome selfie sunnie pbandj,1,London
2020-04-25 08:15:59+00:00,finally part of the workingfromhome gang reading bulletins for eagleradio amp piratefm from my bedroom,1,London
2020-04-25 07:32:53+00:00,carrying on sorting out my files and documents on my macbook this morning as exciting as that sounds it has to be done i like to keep things organised and up to date mrdanielmatthews saturdaymorning admin sortout macbook workingfromhome stayhome staysafe,2,London
